mz,time,Name,note
323.8642,13.5877,PCB-192,mz2
427.7629,14.5922,PCB-198,mz2
186.0230,6.3314,PCB-30,mz2
221.9812,7.8185,PCB-43,mz2
219.9841,9.1687,PCB-55,mz2
219.9841,8.7187,PCB-58,mz2
219.9841,8.9243,PCB-76,mz2
361.8377,10.8918,PCB-106,mz2
323.8829,10.7728,PCB-108,mz2
289.9219,9.8275,PCB-152,mz2
357.8439,12.3733,PCB-166,mz2
395.7988,12.7646,PCB-177,mz2
323.8641,12.4316,PCB-182,mz2
323.8641,11.3533,PCB-184,mz2
431.7566,13.4639,PCB-204,mz2
186.0230,7.6594,PCB-36,mz2
219.9841,8.3748,PCB-72,mz2
289.9219,9.9092,PCB-78,mz2
293.9160,9.7063,PCB-79,mz2
255.9422,9.4423,PCB-89,mz2
323.8828,8.4363,PCB-96,mz2
255.9422,8.9024,PCB-98,mz2
255.9422,8.9022,PCB-102,mz2
223.9968,6.4545,PCB-11,mz2
323.8828,9.5181,PCB-113,mz2
323.8827,12.3625,PCB-126,mz2
323.8828,11.5973,PCB-127,mz2
361.8378,11.1109,PCB-133,mz2
289.9032,10.787,PCB-139,mz2
289.9032,9.983,PCB-145,mz2
289.9033,11.2547,PCB-161,mz2
186.0230,7.3506,PCB-21,mz2
291.9189,7.9326,PCB-38,mz2
289.9218,7.1646,PCB-50,mz2
219.9840,8.5889,PCB-57,mz2
219.9841,8.8249,PCB-61,mz2
257.9578,7.9415,PCB-65,mz2
255.9423,9.9057,PCB-86,mz2
323.8828,8.0337,PCB-104,mz2
323.8827,11.1325,PCB-114,mz2
223.9968,6.5193,PCB-12,mz2
327.8768,9.7347,PCB-123,mz2
361.8378,12.203,PCB-129,mz2
359.8408,11.8431,PCB-137,mz2
361.8379,12.9834,PCB-156,mz2
361.8379,12.4437,PCB-167,mz2
359.8408,11.8521,PCB-176,mz2
393.8019,12.8357,PCB-185,mz2
395.7992,14.8918,PCB-189,mz2
186.0230,7.3745,PCB-33,mz2
221.9811,7.6298,PCB-49,mz2
219.9840,8.1738,PCB-59,mz2
219.9841,8.787,PCB-63,mz2
325.8799,8.3921,PCB-64,mz2
293.9159,10.3427,PCB-77,mz2
255.9423,10.1264,PCB-85,mz2
255.9422,9.1018,PCB-91,mz2
255.9423,9.9084,PCB-97,mz2
255.9421,8.634,PCB-100,mz2
323.8827,10.0032,PCB-117,mz2
323.8828,11.17,PCB-122,mz2
323.8827,10.7413,PCB-124,mz2
223.9968,6.5496,PCB-13,mz2
361.8377,11.9088,PCB-130,mz2
223.9968,6.1977,PCB-14,mz2
289.9032,11.1791,PCB-154,mz2
357.8436,12.0228,PCB-163,mz2
361.8377,10.26,PCB-165,mz2
323.8641,12.3472,PCB-175,mz2
431.7569,13.1773,PCB-200,mz2
431.7566,13.9974,PCB-201,mz2
431.7569,13.3977,PCB-202,mz2
186.0230,8.1487,PCB-35,mz2
289.9218,7.444,PCB-51,mz2
289.9219,7.359,PCB-53,mz2
219.9841,6.9727,PCB-54,mz2
219.9841,7.76,PCB-73,mz2
219.9840,7.9313,PCB-75,mz2
293.9159,10.1201,PCB-81,mz2
255.9422,9.472,PCB-90,mz2
253.945,9.1906,PCB-101,mz2
253.945,10.5861,PCB-105,mz2
327.8773,9.9342,PCB-118,mz2
323.8828,9.43,PCB-119,mz2
361.8379,12.65,PCB-128,mz2
324.8721,10.86,PCB-134,mz2
289.9035,9.96,PCB-136,mz2
289.9035,10.45,PCB-144,mz2
223.9969,5.84,PCB-15,mz2
361.8382,10.1844,PCB-151,mz2
361.8382,13.0989,PCB-157,mz2
287.9063,11.7337,PCB-158,mz2
323.8642,14.5096,PCB-190,mz2
323.8643,13.9052,PCB-191,mz2
186.0230,7.3754,PCB-20,mz2
465.7179,15.7538,PCB-207,mz2
465.7178,15.5146,PCB-208,mz2
209.0116,17.7049,PCB-209,mz2
186.0230,6.6608,PCB-27,mz2
186.0230,7.0012,PCB-29,mz2
186.0230,6.9339,PCB-34,mz2
291.9191,8.5003,PCB-40,mz2
289.9218,8.1998,PCB-42,mz2
289.9219,7.9265,PCB-47,mz2
219.9842,7.7362,PCB-69,mz2
255.9423,9.37,PCB-92,mz2
255.9422,8.9306,PCB-93,mz2
223.9969,5.521,PCB-10,mz2
255.9423,8.5165,PCB-103,mz2
255.9423,10.7908,PCB-107,mz2
327.8770,10.0401,PCB-115,mz2
361.8378,11.0936,PCB-131,mz2
361.8378,11.4114,PCB-132,mz2
361.8378,10.5854,PCB-135,mz2
289.9033,11.7177,PCB-141,mz2
327.8770,10.63,PCB-149,mz2
361.8378,11.31,PCB-164,mz2
257.9579,5.77,PCB-17,mz2
323.8642,13.24,PCB-171,mz2
395.7985,13.2179,PCB-172,mz2
395.7985,11.8425,PCB-178,mz2
395.7985,12.197,PCB-183,mz2
395.7982,13.3963,PCB-193,mz2
427.7625,14.424,PCB-196,mz2
393.8019,13.6042,PCB-197,mz2
431.7569,16.2832,PCB-205,mz2
186.0230,6.6664,PCB-24,mz2
186.0230,7.103,PCB-26,mz2
186.0230,6.7993,PCB-32,mz2
186.0230,8.2901,PCB-37,mz2
289.9219,8.3562,PCB-41,mz2
289.9219,7.548,PCB-45,mz2
325.8799,7.6713,PCB-46,mz2
221.9812,7.9077,PCB-48,mz2
223.9968,5.9958,PCB-5,mz2
219.9841,9.3499,PCB-60,mz2
223.9968,5.8123,PCB-7,mz2
289.9219,8.9679,PCB-70,mz2
323.8828,9.7843,PCB-83,mz2
255.9423,9.3836,PCB-84,mz2
325.8799,8.9724,PCB-95,mz2
190.0357,4.9356,PCB-1,mz2
253.9452,9.2971,PCB-110,mz2
361.8382,11.7202,PCB-138,mz2
361.8382,10.9259,PCB-146,mz2
361.8378,10.6823,PCB-147,mz2
361.8382,11.0718,PCB-153,mz2
255.9609,6.7801,PCB-16,mz2
323.8642,13.3724,PCB-173,mz2
323.8643,13.009,PCB-174,mz2
323.8642,11.6656,PCB-179,mz2
323.8643,13.1257,PCB-181,mz2
395.7982,12.041,PCB-187,mz2
255.9609,6.2186,PCB-19,mz2
427.7625,15.7478,PCB-194,mz2
357.8249,15.1622,PCB-195,mz2
427.7625,14.2703,PCB-199,mz2
190.0357,5.3096,PCB-2,mz2
427.7625,14.424,PCB-203,mz2
465.7175,16.6465,PCB-206,mz2
186.0230,7.5093,PCB-22,mz2
186.0231,7.1275,PCB-25,mz2
190.0357,5.3537,PCB-3,mz2
221.9997,5.5237,PCB-4,mz2
219.9841,9.3314,PCB-56,mz2
223.9968,5.9295,PCB-6,mz2
221.9812,8.7294,PCB-66,mz2
219.9841,8.6866,PCB-67,mz2
219.9841,8.337,PCB-71,mz2
221.9812,8.5902,PCB-74,mz2
223.9968,6.0104,PCB-8,mz2
255.9423,10.4802,PCB-82,mz2
253.9451,9.2747,PCB-87,mz2
223.9968,5.8194,PCB-9,mz2
253.9451,9.2063,PCB-99,mz2
115.0543,5.7693,BDE-1,mz2
249.9812,5.8698,BDE-2,mz2
141.0699,5.9798,BDE-3,mz2
139.0542,7.2398,BDE-10,mz2
325.8937,8.0249,BDE-11,mz2
325.8936,8.2345,BDE-12,mz2
325.8936,8.2345,BDE-13,mz2
329.8894,8.4575,BDE-15,mz2
139.0542,7.7527,BDE-7,mz2
325.8936,8.1806,BDE-8,mz2
247.9655,10.2406,BDE-17,mz2
405.8020,10.6579,BDE-25,mz2
407.8004,10.7128,BDE-28,mz2
405.8022,9.4895,BDE-30,mz2
405.8021,10.3304,BDE-32,mz2
405.8023,11.0328,BDE-33,mz2
139.0542,11.3203,BDE-35,mz2
139.0542,11.6498,BDE-37,mz2
485.7109,13.5567,BDE-47,mz2
327.8738,13.4696,BDE-49,mz2
485.7109,14.038,BDE-66,mz2
323.8781,13.5656,BDE-71,mz2
487.7083,13.2136,BDE-75,mz2
327.8738,15.1874,BDE-77,mz2
563.6220,17.1966,BDE-99,mz2
563.6220,16.4774,BDE-100,mz2
405.7843,17.9316,BDE-114,mz2
563.6222,16.958,BDE-115,mz2
401.7886,17.1478,BDE-116,mz2
561.6241,18.1556,BDE-126,mz2
563.6215,18.1019,BDE-85,mz2
485.6926,19.5035,BDE-138,mz2
485.6937,19.0461,BDE-153,mz2
485.6937,18.4855,BDE-154,mz2
405.7843,17.9563,BDE-155,mz2
485.6924,19.5552,BDE-166,mz2
559.6081,21.1498,BDE-181,mz2
559.6085,20.2356,BDE-183,mz2
559.6085,21.3517,BDE-190,mz2
171.0145,4.6453,bis(2-Chloroethoxy)methane,mz2
94.0135,3.0167,bis(2-Chloroethyl)ether,mz2
207.0644,5.4102,4-Chlorophenyl phenyl ether,mz2
333.1638,16.1287,bis(2-Ethylhexyl)phthalate,mz2
167.0732,5.5237,N-Nitrosodi-n-propylamine,mz2
166.0651,10.7675,N-Nitrosodiphenylamine,mz2
155.0603,4.2895,2-Chloronaphthalene,mz2
146.9577,3.0644,"1,2-Dichlorobenzene",mz2
146.9577,3.0945,"1,3-Dichlorobenzene",mz2
146.9577,3.108,"1,4-Dichlorobenzene",mz2
183.9235,3.0945,"1,2,4-Trichlorobenzene",mz2
338.8723,9.8605,Endosulfan I ,mz2
340.8693,11.2041,Endosulfan II ,mz2
269.8133,12.1712,Endosulfan sulfate,mz2
260.8601,10.4633,Endrin,mz2
100.0072,7.6869,Heptachlor,mz2
350.8464,9.0953,Heptachlor epoxide (Isomer B)-1,mz2
105.0335,14.2502,Benzoic acid,mz2
91.0542,4.9215,2-Methylphenol,mz2
105.053,3.7881,4-Methylphenol,mz2
199.9186,4.1551,"2,4,5-Trichlorophenol",mz2
92.0495,3.1257,Aniline,mz2
136.0713,3.7811,Benzyl alcohol,mz2
100.0075,5.0646,4-Chloroaniline,mz2
138.0464,3.826,2-Methylnaphthalene,mz2
108.0443,4.4072,2-Nitroaniline,mz2
92.0494,4.8091,3-Nitroaniline,mz2
138.0423,5.3955,4-Nitroaniline,mz2
183.0917,5.3952,Benzidine,mz2
256.0163,16.3889,"3,3'-Dichlorobenzidine-2",mz2
151.0539,4.6836,Acenaphthylene,mz2
274.0784,19.4652,"Benzo(g,h,i)perylene",mz2
141.0103,3.7464,4-Chloro-3-methylphenol,mz2
127.9836,3.1907,2-Chlorophenol,mz2
165.9575,3.0347,"2,4-Dichlorophenol",mz2
121.0648,9.6951,"2,4-Dimethylphenol",mz2
168.0291,5.4362,"2-Methyl-4,6-dinitrophenol",mz2
140.0295,3.0024,2-Nitrophenol,mz2
140.0297,5.0262,4-Nitrophenol,mz2
93.0655,3.7852,Phenol,mz2
199.9182,4.1195,"2,4,6-Trichlorophenol",mz2
160.1118,4.8246,Acenaphthene-d10,mz2
241.1719,13.0783,Chrysene-d12,mz2
152.8028,17.6591,"1,4-Dichlorobenzene-d4",mz2
132.0841,3.1416,Naphthalene-d8,mz2
265.1725,17.5581,Perylene-d12,mz2
189.1434,6.5174,Phenanthrene-d10,mz2
111.0441,9.5196,potassium sorbate,mz2
139.0344,8.4987,4-hydroxybenzoic acid,mz2
122.0321,4.5711,methyl paraben,mz2
194.0162,5.3222,protocatechuic acid,mz2
93.0335,4.9384,ethyl paraben,mz2
138.0311,5.0708,isopropyl paraben,mz2
138.0313,4.9425,butyl paraben,mz2
183.0805,9.5555,benzyl paraben,mz2
138.0312,8.4291,heptyl paraben,mz2
122.0321,5.4154,propyl paraben,mz2
122.0317,4.9461,isobutyl paraben,mz2
121.0651,4.8462,"Phenol, 2-octyl-",mz2
107.0494,4.8417,Nonylphenol,mz2
179.1066,8.3182,Nonylphenol monoethoxylate,mz2
212.9911,5.8491,"2-Bromo-4-(2,4,4-trimethylpentan-2-yl)phenol",mz2
107.0492,11.4901,Nonylphenol diethoxylate,mz2
187.9665,6.8733,Chloramben,mz2
184.9999,6.0202,"2,4-Dichlorophenoxyacetic acid",mz2
221.9658,5.5277,Dicamba,mz2
221.9658,5.5277,Dichlorprop Acid,mz2
163.9603,5.9966,Picloram,mz2
170.9217,5.0024,Bentazon,mz2
161.071,8.2414,Fenoprop,mz2
197.9214,7.1746,Acifluorfen,mz2
174.9529,4.7008,"3,5-dichlorobenzoic acid",mz2
107.0491,5.6099,MCPA,mz2
107.0491,5.6324,MCPP,mz2
163.9604,7.261,"2-(2,4-dichlorophenoxy)butanoic acid",mz2
197.9215,7.2418,"2,4,5-trichlorophenoxyacetic acid",mz2
123.0207,4.1743,Trimethyl Phosphate,mz2
141.1275,7.88,Tripropyl Phosphate,mz2
209.0938,5.5214,Tributyl Phosphate,mz2
341.0899,13.301,(3-Methylphenyl) diphenyl phosphate (CDP),mz2
341.0899,13.6331,(3-Methylphenyl) diphenyl phosphate (CDP),mz2
249.0318,12.6579,2-Ethylhexyldiphenylphosphate,mz2
179.0852,14.3757,Tri-O-cresyl phosphate,mz2
249.164,17.8425,Isodecyl Diphenyl Phosphate,mz2
323.2369,21.8235,Tris(2-ethylhexyl) phosphate,mz2
260.1199,13.2953,Diisopropylphenylphosphate,mz2
123.0229,18.0122,Triisopropyl Phosphate,mz2
178.0347,18.867,Tris(2-carboxyethyl)phosphine,mz2
621.7505,21.1561,"4,4'-Isopropylidenebis[2-(2,6-dibromophenoxy)ethanol]",mz2
338.9969,19.4429,Tris(1-chloro-2-propyl) phosphate,mz2
369.1201,16.288,Tri-P-cresyl phosphate,mz2
158.9608,11.4456,"Tris(1,3-dichloro-2-propyl)phosphate",mz2
494.807,9.8206,"Bis(2,3-dibromopropyl) hydrogen phosphate",mz2
526.7316,18.6414,Tetrabromobisphenol A,mz2
554.7653,18.0077,Tetrabromobisphenol A Bismethyl Ether,mz2
202.8714,18.766,"Tris(2,3-dibromopropyl) phosphate",mz2
662.4487,21.8191,tris(tribromoneopentyl),mz2
215.8793,5.4491,Pentaerythritol tribromide,mz2
326.9657,7.4335,Tris(2-chloropropyl) phosphate,mz2
211.9654,6.2455,"Allyl 2,4,6-tribromophenyl ether",mz2
165.0699,15.2384,Tri-M-cresyl phosphate,mz2
422.6598,19.195,"1,2,5,6-Tetrabromocyclooctane",mz2
331.7689,8.5803,"2-bromoallyl-2,4,6-tribromophenyl ether",mz2
462.4491,17.5034,Tetrabromophthalic Acid,mz2
599.6194,18.6242,Tetrabromobisphenol S,mz2
780.8558,24.2075,Tetrabromobisphenol A Diallyl Ether,mz2
359.2856,19.7405,"1,2-Bis(2,4,6-tribromophenoxy)ethane",mz2
333.7664,5.5356,"2,4,6-tris(2,4,6-tribromophenoxy)-1,3,5-triazine",mz2
103.003,3.0132,3-Bromostyrene,mz2
151.1482,9.76,Benzophenone-3,mz2
248.2454,8.4945,4-Methyl-benzylidene camphor,mz2
135.136,23.4242,Avobenzone,mz2
324.0078,5.4033,Tri(Chloropropyl) phosphate (TCPP),mz2
331.7696,5.5325,"2,4,6-Tribromophenol",mz2
314.2394,23.4242,Tetrachlorobisphenol A,mz2
395.3295,23.119,tris(2-Butoxyethyl) phosphate (TBEP),mz2
439.6723,12.2742,"2,3,4,5-Tetrabromobenzoic acid",mz2
439.6723,16.5164,"2,3,4,5-Tetrabromobenzoic acid_1",mz2
591.7043,19.5318,tetrabromobisphenol S bismethyl ether,mz2
584.7568,23.3057,tetrabromobisphenol A bisglycidyl ether,mz2
103.0417,3.0122,4-Bromostyrene,mz2
127.031,4.3073,"cis/trans-3-(2,2-dichlorovinyl)-2,2-dimethylcylo",mz2
127.031,4.3073,"cis/trans-3-(2,2-dichlorovinyl)-2,2-dimethylcylo",mz2
168.0567,7.1037,3-Phenoxybenzoic acid,mz2
214.0423,6.9587,4-fluro-3-phenoxy-benzoic acid,mz2
138.0313,7.1644,Homosalate,mz2
164.0706,10.9181,Octyl-dimethyl-PABA,mz2
161.0595,11.5232,Occtyl-Methoxycinnamate (OMC),mz2
142.9593,23.4875,"O,O-Dimethyl Thiophosphate",mz2
182.0725,5.5149,"O,O-Diethyl Phosphonate",mz2
159.9577,6.637,"O,O-Dimethyl dithiophosphate",mz2
130.8761,19.1132,"O,O-Diethylthiophosphoric Acid",mz2
187.989,7.3222,"O,O-Diethyl dithiophosphate",mz2
143.9751,19.212,Malathion Diacid,mz2
165.0866,3.7285,Carbofuran phenol,mz2
293.1147,9.2039,Mono(2-ethyl-5-oxohexyl) phthalate,mz2
366.7191,9.2106,Mono(2-ethyl-5-hydroxyhexyl) phthalate,mz2
310.2175,22.6349,Mono(5-carboxy-2-ethylpentyl) phthalate,mz2
99.1167,18.1822,Tripentyl Phosphate,mz2
119.049,10.0232,Bisphenol A,mz2
150.0995,4.8375,Mono(3-carboxypropyl) phthalate,mz2
160.977,19.2615,triclocarban,mz2
98.9997,3.0122,"2,5-Dichlorophenol",mz2
118.0412,4.8442,PROPYLENE THIOUREA,mz2
141.0653,19.1268,Thifensulfuron-methyl,mz2
107.0488,4.8447,4-Tert-Octylphenol,mz2
289.9475,9.1355,Triclosan,mz2
199.0754,8.8813,Bisphenol F,mz2
103.0278,5.4026,ETHYLENE THIOUREA,mz2
172.9666,9.4646,Bensulfuron-methyl,mz2
415.1188,6.1528,Foramsulfuron,mz2
156.0722,3.8688,Halosulfuron-methyl,mz2
126.0662,4.0967,Mesosulfuron-methyl,mz2
139.1486,19.3981,metsulfuron-methyl,mz2
408.8741,22.4422,nicosulfuron,mz2
95.0604,3.015,oxasulfuron,mz2
418.0327,7.4606,prosulfuron,mz2
154.0391,5.5172,rimsulfuron,mz2
515.0694,17.5394,sulfosulfuron,mz2
110.0588,3.834,triasulfuron,mz2
213.0261,9.4475,triflusulfuron-methyl,mz2
96.984,4.0477,"2,4,6-trichlorophenol-1",mz2
124.0631,4.3747,2-isopropyl-6-methyl-4-pyrimidinol,mz2
124.9999,5.5122,diethyl phosphate (DEP),mz2
127.0014,7.4357,dimethyl phosphate (DMP),mz2
94.037,14.0455,mono-benzyl phthalate(MBzP),mz2
167.0551,15.0911,mono-n-butyl phthalate(MnBP),mz2
150.0995,19.1408,mono-cyclohexyl phthalate(MCHP),mz2
196.0758,6.6115,mono-ethyl phthalate(MEP),mz2
167.1432,9.8629,mono-n-octyl phthalate(MOP),mz2
223.0812,11.8895,mono-2-ethylhexyl phthalate(MEHP),mz2
295.1482,11.2188,mono-isononyl phthalate(MiNP),mz2
179.0339,14.0518,mono-methyl phthalate(MMP),mz2
152.0618,4.7862,Acenaphthene,mz2
179.0807,6.4444,Anthracene,mz2
152.062,5.4818,Azobenzene,mz2
229.0968,12.867,Benz(a)anthracene,mz2
253.0969,16.316,Benz[a]pyrene,mz2
277.0969,19.2571,"Benzo(g,h,i)perylene",mz2
253.0969,17.2264,Benzo(k)fluoranthene,mz2
123.0441,11.7779,Benzyl butyl phthalate,mz2
141.0697,5.8632,4-Bromophenyl phenyl ether,mz2
139.0542,6.8304,Carbazole,mz2
92.0256,5.0026,2-Chlorophenol-1,mz2
276.0931,19.343,"Dibenz(a,h)anthracene",mz2
165.0294,4.9555,Dibenzofuran,mz2
206.0891,7.7083,Dibutyl phthalate,mz2
146.9576,3.1623,"1,2-Dichlorobenzene-1",mz2
146.9576,3.0289,"1,4-Dichlorobenzene-1",mz2
147.0081,5.2516,Diethyl phthalate,mz2
183.0259,4.8468,"2,4-Dinitrophenol",mz2
89.0385,4.9757,"2,4-Dinitrotoluene",mz2
90.0413,5.3636,"2,6-Dinitrotoluene",mz2
395.2941,13.8302,Di-n-octyl phthalate,mz2
203.0809,8.7375,Fluoranthene,mz2
163.0543,5.2905,Fluorene,mz2
277.0969,19.5753,"Indeno(1,2,3-cd)pyrene",mz2
91.0544,9.5525,2-Methylphenol-1,mz2
91.0544,9.6378,4-Methylphenol-1,mz2
92.0495,5.322,3-Nitroaniline-1,mz2
92.0495,6.5531,4-Nitroaniline-1,mz2
122.0363,5.2494,Nitrobenzene,mz2
122.0363,14.058,Nitrobenzene-2,mz2
110.0318,5.026,2-Nitrophenol-1,mz2
267.841,6.1694,Pentachlorophenol,mz2
179.0807,6.4444,Phenanthrene,mz2
93.0335,5.8677,Phenol-1,mz2
96.9839,4.0548,"2,4,5-Trichlorophenol-1",mz2
253.0969,16.3338,Benzo(b)fluoranthene,mz2
95.0073,14.7176,bis(2-Chloroethyl)ether-1,mz2
105.0334,6.3826,bis(2-Chloro-1-methylethyl)ether,mz2
229.0968,12.8792,Chrysene,mz2
146.9876,3.6622,"1,3-Dichlorobenzene-1",mz2
146.9876,6.156,"1,4-Dichlorobenzene-2",mz2
133.0284,4.5639,Dimethyl phthalate,mz2
89.0385,4.6066,"2,6-Dinitrotoluene-1",mz2
167.1431,7.8711,bis(2-Ethylhexyl)phthalate-1,mz2
285.8703,5.8818,Hexachlorobenzene,mz2
238.838,3.9211,Hexachlorocyclopentadiene,mz2
200.7474,20.5846,Hexachloroethane,mz2
123.0804,9.6522,Isophorone,mz2
122.0363,7.7184,Nitrobenzene-1,mz2
168.0762,6.8229,N-Nitrosodiphenylamine-1,mz2
203.081,9.2624,Pyrene,mz2
92.9602,3.2345,Bromobenzene,mz2
85.0522,12.2624,Bromochloromethane,mz2
130.6574,19.0212,Bromodichloromethane,mz2
251.878,19.7777,Bromoform,mz2
105.0699,11.3193,n-Butylbenzene,mz2
105.0699,19.1335,sec-Butylbenzene,mz2
105.0699,19.367,tert-Butylbenzene,mz2
120.9002,3.2345,Carbon tetrachloride,mz2
114.0403,4.3949,Chlorobenzene,mz2
116.9944,9.5262,Chloroform,mz2
103.0498,4.7715,2-Chlorotoluene,mz2
103.0498,5.5875,4-Chlorotoluene,mz2
126.8479,3.2727,Dibromochloromethane,mz2
159.6889,19.2143,"1,2-Dibromo-3-chloropropane",mz2
109.6269,19.7135,"1,2-Dibromoethane",mz2
107.9343,3.2322,Dibromomethane,mz2
146.9577,3.2075,"1,3-Dichlorobenzene-2",mz2
146.9577,3.239,"1,4-Dichlorobenzene-3",mz2
96.9422,3.2929,"1,1-Dichloroethene",mz2
96.9422,3.0234,"cis-1,2-Dichloroethene",mz2
96.9422,3.0346,"trans-1,2-Dichloroethene",mz2
96.984,3.0324,"1,2-Dichloropropane",mz2
96.984,3.2075,"1,3-Dichloropropane",mz2
96.984,3.239,"2,2-Dichloropropane",mz2
110.9575,4.329,"1,1-Dichloropropene",mz2
92.0621,9.5194,Ethylbenzene,mz2
222.8438,3.2325,Hexachlorobutadiene,mz2
121.1013,9.5262,Isopropylbenzene,mz2
87.044,9.6312,p-Isopropyltoluene,mz2
126.0464,3.0933,Naphthalene,mz2
121.1013,9.6205,n-Propylbenzene,mz2
95.0854,9.5324,Styrene,mz2
94.9358,3.2367,"1,1,1,2-Tetrachloroethane",mz2
130.9033,3.2322,"1,1,2,2-Tetrachloroethane",mz2
167.8692,3.2345,Tetrachloroethene,mz2
93.07,9.6182,Toluene,mz2
183.927,3.0282,"1,2,3-Trichlorobenzene",mz2
183.927,3.2348,"1,2,4-Trichlorobenzene-1",mz2
116.9061,3.2345,"1,1,1-Trichloroethane",mz2
107.9435,4.1795,"1,1,2-Trichloroethane",mz2
132.9419,3.026,Trichloroethene,mz2
119.0854,9.5279,"1,2,4-Trimethylbenzene",mz2
119.0854,9.6357,"1,3,5-Trimethylbenzene",mz2
107.0855,9.5346,o-Xylene,mz2
107.0855,9.6289,m-Xylene,mz2
107.0855,9.9032,p-Xylene,mz2
202.9805,5.0548,"1-Chloro-2,4-dinitrobenzene",mz2
202.9805,5.1693,"1-Chloro-3,4-dinitrobenzene",mz2
110.9999,3.4313,1-Chloro-2-nitrobenzene,mz2
110.9999,3.456,1-Chloro-4-nitrobenzene,mz2
90.034,3.7785,2-Chloro-6-nitrotoluene,mz2
90.034,3.8189,4-Chloro-2-nitrotoluene,mz2
90.034,4.1109,4-Chloro-3-nitrotoluene,mz2
190.954,3.938,"2,3-Dichloronitrobenzene",mz2
190.954,4.167,"2,4-Dichloronitrobenzene",mz2
190.954,4.1827,"3,5-Dichloronitrobenzene",mz2
190.954,4.2828,"3,4-Dichloronitrobenzene",mz2
190.954,4.3367,"2,5-Dichloronitrobenzene",mz2
200.8823,5.2714,"2,3,5,6-Tetrachloronitrobenzene",mz2
200.8823,5.6125,"2,3,4,5-Tetrachloronitrobenzene",mz2
168.9186,4.4977,"1,2,3-Trichloro-4-nitrobenzene",mz2
168.9186,4.8328,"1,2,4-Trichloro-5-nitrobenzene",mz2
168.9186,5.0683,"2,4,6-Trichloronitrobenzene",mz2
249.0197,8.6363,2-Chlorophenyl-4'-nitrophenyl ether,mz2
128.0623,8.8331,3-Chlorophenyl-4'-nitrophenyl ether,mz2
168.0573,9.0769,4-Chlorophenyl-4'-nitrophenyl ether,mz2
281.9906,10.9663,"2,4-Dichlorophenyl-3'-methyl-4'-nitrophenyl ether",mz2
254.9796,10.0271,"2,6-Dichlorophenyl-4'-nitrophenyl ether",mz2
254.9796,10.3024,"3,5-Dichlorophenyl-4'-nitrophenyl ether",mz2
254.9796,10.4169,"2,5-Dichlorophenyl-4'-nitrophenyl ether",mz2
254.9796,10.8575,"2,3-Dichlorophenyl-4'-nitrophenyl ether",mz2
254.9796,11.1331,"3,4-Dichlorophenyl-4'-nitrophenyl ether",mz2
129.0701,7.1368,4-Nitrophenyl phenyl ether,mz2
235.979,11.4817,"2,4,6-Trichlorophenyl-4'-nitrophenyl ether",mz2
237.977,12.0485,"2,3,6-Trichlorophenyl-4'-nitrophenyl ether",mz2
237.9769,12.1787,"2,3,5-Trichlorophenyl-4'-nitrophenyl ether",mz2
237.9769,12.3224,"2,4,5-Trichlorophenyl-4'-nitrophenyl ether",mz2
195.9846,12.9921,"3,4,5-Trichlorophenyl-4'-nitrophenyl ether",mz2
237.9769,13.0999,"2,3,4-Trichlorophenyl-4'-nitrophenyl ether",mz2
202.0665,6.1563,Atrazine,mz2
165.0702,8.2815,Diphenamid,mz2
132.0844,4.0653,EPTC,mz2
157.9619,5.4969,Ethoprop,mz2
164.0236,4.433,Mevinphos,mz2
226.1127,7.3882,Prometryne,mz2
172.0383,6.2038,Propazine,mz2
185.0734,7.5946,Terbutryn,mz2
237.1273,12.2901,Alachlor-1,mz2
154.0849,6.5363,Atraton,mz2
207.1019,6.1918,Bromacil,mz2
98.0966,5.0375,Molinate,mz2
108.984,9.12,Pronamide,mz2
161.0234,14.0523,Tricyclazole,mz2
127.0153,3.403,Dichlorvos,mz2
140.9912,14.6434,Fenarimol,mz2
128.1071,9.5631,Napropamide,mz2
185.0725,7.2609,Simetryn,mz2
129.123,4.8702,Tebuthiuron,mz2
160.0077,14.6502,Terbacil,mz2
224.1173,10.8558,o-aminoazotoluene,mz2
167.0726,9.1121,4-aminobiphenyl,mz2
100.0075,3.1684,4-chloroaniline-1,mz2
138.0869,5.1719,p-cresidine,mz2
94.0652,5.317,"2,4-diaminoanisole (as sulfate hydrate)",mz2
180.0808,10.8535,"4,4'-diaminodiphenylmethane",mz2
94.0652,5.3193,"2,4-diaminotoluene",mz2
171.9713,12.7145,Benzoylprop ethyl,mz2
165.0771,6.8158,Caffeine,mz2
114.0573,7.2984,Carbaryl,mz2
188.9561,3.799,o-Chlorophenyl thiourea,mz2
253.0249,13.1413,"3,3'-Dichlorobenzidine",mz2
158.0841,17.1748,"3,3'-Dimethoxybenzidine",mz2
169.0889,18.4252,"3,3'-Dimethylbenzidine-1",mz2
233.0198,8.723,Diuron,mz2
193.072,6.8271,Monuron,mz2
191.07,19.935,Rotenone,mz2
191.07,20.2518,Rotenone-1,mz2
191.07,20.7395,Rotenone-2,mz2
95.0854,9.7827,Siduron,mz2
150.0915,6.2743,Aminocarb,mz2
224.0287,10.1412,Barban,mz2
129.015,5.6311,Chlorpropham,mz2
147.0675,5.5435,Fenuron,mz2
165.0977,5.5031,Fluometuron,mz2
249.0147,7.7461,Linuron,mz2
105.0448,9.8184,Methomyl,mz2
164.1071,6.6197,Mexacarbate,mz2
186.9825,7.7393,Monuron TCA,mz2
